,x,t,u
41491,-0.92578125,0.405,-0.9961827372125608
41492,-0.921875,0.405,-0.9958950939735655
41493,-0.91796875,0.405,-0.99559594935165
41494,-0.9140625,0.405,-0.9952847856568996
41495,-0.91015625,0.405,-0.9949610565845971
41496,-0.90625,0.405,-0.9946241854627957
41497,-0.90234375,0.405,-0.994273563378959
41498,-0.8984375,0.405,-0.9939085471766969
41499,-0.89453125,0.405,-0.9935284573129062
41500,-0.890625,0.405,-0.9931325755648841
41501,-0.88671875,0.405,-0.9927201425761152
41502,-0.8828125,0.405,-0.9922903552285766
41503,-0.87890625,0.405,-0.9918423638284074
41504,-0.875,0.405,-0.9913752690907631
41505,-0.87109375,0.405,-0.9908881189085391
41506,-0.8671875,0.405,-0.990379904888438
41507,-0.86328125,0.405,-0.989849558636537
41508,-0.859375,0.405,-0.9892959477741154
41509,-0.85546875,0.405,-0.988717871662961
41510,-0.8515625,0.405,-0.9881140568177708
41511,-0.84765625,0.405,-0.9874831519814801
41512,-0.84375,0.405,-0.986823722837494
41513,-0.83984375,0.405,-0.9861342463307777
41514,-0.8359375,0.405,-0.9854131045676111
41515,-0.83203125,0.405,-0.9846585782615171
41516,-0.828125,0.405,-0.9838688396904445
41517,-0.82421875,0.405,-0.9830419451276902
41518,-0.8203125,0.405,-0.982175826706316
41519,-0.81640625,0.405,-0.9812682836739334
41520,-0.8125,0.405,-0.9803169729917155
41521,-0.80859375,0.405,-0.9793193992283509
41522,-0.8046875,0.405,-0.9782729036963936
41523,-0.80078125,0.405,-0.9771746527751249
41524,-0.796875,0.405,-0.9760216253606471
41525,-0.79296875,0.405,-0.9748105993805092
41526,-0.7890625,0.405,-0.9735381373068126
41527,-0.78515625,0.405,-0.9722005705984769
41528,-0.78125,0.405,-0.9707939830003162
41529,-0.77734375,0.405,-0.9693141926238482
41530,-0.7734375,0.405,-0.9677567327325076
41531,-0.76953125,0.405,-0.9661168311523105
41532,-0.765625,0.405,-0.9643893882282891
41533,-0.76171875,0.405,-0.9625689532473645
41534,-0.7578125,0.405,-0.9606496992501792
41535,-0.75390625,0.405,-0.9586253961580655
41536,-0.75,0.405,-0.956489382147317
41537,-0.74609375,0.405,-0.9542345332117942
41538,-0.7421875,0.405,-0.9518532308672859
41539,-0.73828125,0.405,-0.9493373279678033
41540,-0.734375,0.405,-0.9466781126259739
41541,-0.73046875,0.405,-0.9438662702580665
41542,-0.7265625,0.405,-0.9408918438101505
41543,-0.72265625,0.405,-0.9377441922669235
41544,-0.71875,0.405,-0.9344119476005094
41545,-0.71484375,0.405,-0.9308829703849023
41546,-0.7109375,0.405,-0.9271443043847644
41547,-0.70703125,0.405,-0.9231821305273541
41548,-0.703125,0.405,-0.9189817207858647
41549,-0.69921875,0.405,-0.9145273926440891
41550,-0.6953125,0.405,-0.9098024649787022
41551,-0.69140625,0.405,-0.9047892163892581
41552,-0.6875,0.405,-0.8994688472295675
41553,-0.68359375,0.405,-0.8938214468494052
41554,-0.6796875,0.405,-0.8878259678436213
41555,-0.67578125,0.405,-0.8814602094266292
41556,-0.671875,0.405,-0.8747008124021285
41557,-0.66796875,0.405,-0.8675232685766041
41558,-0.6640625,0.405,-0.8599019478632789
41559,-0.66015625,0.405,-0.8518101467293778
41560,-0.65625,0.405,-0.8432201620372182
41561,-0.65234375,0.405,-0.8341033946961385
41562,-0.6484375,0.405,-0.8244304878476493
41563,-0.64453125,0.405,-0.8141715045124484
41564,-0.640625,0.405,-0.8032961496884197
41565,-0.63671875,0.405,-0.7917740417481298
41566,-0.6328125,0.405,-0.779575037579725
41567,-0.62890625,0.405,-0.7666696151781335
41568,-0.625,0.405,-0.7530293162541544
41569,-0.62109375,0.405,-0.738627249821775
41570,-0.6171875,0.405,-0.7234386555958524
41571,-0.61328125,0.405,-0.7074415233530482
41572,-0.609375,0.405,-0.6906172611840217
41573,-0.60546875,0.405,-0.6729514018486529
41574,-0.6015625,0.405,-0.6544343323549227
41575,-0.59765625,0.405,-0.6350620276050177
41576,-0.59375,0.405,-0.614836764755958
41577,-0.58984375,0.405,-0.5937677911676341
41578,-0.5859375,0.405,-0.5718719158588774
41579,-0.58203125,0.405,-0.5491739926932466
41580,-0.578125,0.405,-0.5257072634898899
41581,-0.57421875,0.405,-0.5015135312547122
41582,-0.5703125,0.405,-0.4766431379805196
41583,-0.56640625,0.405,-0.4511547280154444
41584,-0.5625,0.405,-0.4251147866617849
41585,-0.55859375,0.405,-0.39859695400874195
41586,-0.5546875,0.405,-0.37168112535288605
41587,-0.55078125,0.405,-0.3444523610648801
41588,-0.546875,0.405,-0.31699963946568843
41589,-0.54296875,0.405,-0.28941449523651985
41590,-0.5390625,0.405,-0.26178959228959675
41591,-0.53515625,0.405,-0.23421728329319952
41592,-0.53125,0.405,-0.20678820790838015
41593,-0.52734375,0.405,-0.17958997833484414
41594,-0.5234375,0.405,-0.1527059943848852
41595,-0.51953125,0.405,-0.12621442167576824
41596,-0.515625,0.405,-0.10018735648924126
41597,-0.51171875,0.405,-0.07469019028601276
41598,-0.5078125,0.405,-0.0497811766282209
41599,-0.50390625,0.405,-0.025511194063633225
41600,-0.5,0.405,-0.001923690879135742
41601,-0.49609375,0.405,0.02094520815993761
41602,-0.4921875,0.405,0.04306645680977195
41603,-0.48828125,0.405,0.06441772978847754
41604,-0.484375,0.405,0.08498297868493926
41605,-0.48046875,0.405,0.10475192634213529
41606,-0.4765625,0.405,0.12371952268727743
41607,-0.47265625,0.405,0.14188538227097947
41608,-0.46875,0.405,0.1592532206957488
41609,-0.46484375,0.405,0.17583030391693077
41610,-0.4609375,0.405,0.1916269212870492
41611,-0.45703125,0.405,0.20665589033076845
41612,-0.453125,0.405,0.22093209867406682
41613,-0.44921875,0.405,0.2344720863553304
41614,-0.4453125,0.405,0.24729366993101626
41615,-0.44140625,0.405,0.25941560834190924
41616,-0.4375,0.405,0.2708573093984775
41617,-0.43359375,0.405,0.2816385749360235
41618,-0.4296875,0.405,0.2917793821383414
41619,-0.42578125,0.405,0.3012996981881512
41620,-0.421875,0.405,0.31021932523160134
41621,-0.41796875,0.405,0.3185577726046581
41622,-0.4140625,0.405,0.3263341533280251
41623,-0.41015625,0.405,0.3335671020063943
41624,-0.40625,0.405,0.3402747114443011
41625,-0.40234375,0.405,0.346474485496269
41626,-0.3984375,0.405,0.3521833058889796
41627,-0.39453125,0.405,0.35741741097711216
41628,-0.390625,0.405,0.3621923846143757
41629,-0.38671875,0.405,0.36652315353161086
41630,-0.3828125,0.405,0.37042399181103913
41631,-0.37890625,0.405,0.37390853122764245
41632,-0.375,0.405,0.37698977639419456
41633,-0.37109375,0.405,0.3796801237954001
41634,-0.3671875,0.405,0.3819913839292812
41635,-0.36328125,0.405,0.3839348058910928
41636,-0.359375,0.405,0.3855211038376335
41637,-0.35546875,0.405,0.38676048485900333
41638,-0.3515625,0.405,0.3876626778617576
41639,-0.34765625,0.405,0.38823696313330675
41640,-0.34375,0.405,0.3884922023133853
41641,-0.33984375,0.405,0.3884368685456332
41642,-0.3359375,0.405,0.38807907662177904
41643,-0.33203125,0.405,0.38742661296356223
41644,-0.328125,0.405,0.3864869653142416
41645,-0.32421875,0.405,0.38526735203309426
41646,-0.3203125,0.405,0.38377475090339136
41647,-0.31640625,0.405,0.3820159273776328
41648,-0.3125,0.405,0.3799974621938351
41649,-0.30859375,0.405,0.3777257783039623
41650,-0.3046875,0.405,0.3752071670605686
41651,-0.30078125,0.405,0.372447813610846
41652,-0.296875,0.405,0.3694538214488666
41653,-0.29296875,0.405,0.3662312360772437
41654,-0.2890625,0.405,0.36278606772899247
41655,-0.28515625,0.405,0.35912431309933707
41656,-0.28125,0.405,0.3552519760358481
41657,-0.27734375,0.405,0.35117508713381596
41658,-0.2734375,0.405,0.3468997221824138
41659,-0.26953125,0.405,0.342432019406146
41660,-0.265625,0.405,0.3377781954455211
41661,-0.26171875,0.405,0.33294456002096895
41662,-0.2578125,0.405,0.3279375292248775
41663,-0.25390625,0.405,0.3227636373884185
41664,-0.25,0.405,0.3174295474725817
41665,-0.24609375,0.405,0.3119420599367124
41666,-0.2421875,0.405,0.3063081200428083
41667,-0.23828125,0.405,0.3005348235599682
41668,-0.234375,0.405,0.2946294208406598
41669,-0.23046875,0.405,0.2885993192488519
41670,-0.2265625,0.405,0.28245208392948784
41671,-0.22265625,0.405,0.27619543691917303
41672,-0.21875,0.405,0.2698372546091606
41673,-0.21484375,0.405,0.26338556358364745
41674,-0.2109375,0.405,0.25684853486881704
41675,-0.20703125,0.405,0.25023447664082327
41676,-0.203125,0.405,0.24355182545379495
41677,-0.19921875,0.405,0.23680913606170415
41678,-0.1953125,0.405,0.2300150699203761
41679,-0.19140625,0.405,0.2231783824677856
41680,-0.1875,0.405,0.21630790929184945
41681,-0.18359375,0.405,0.2094125513049696
41682,-0.1796875,0.405,0.20250125905340993
41683,-0.17578125,0.405,0.1955830162969948
41684,-0.171875,0.405,0.18866682300048201
41685,-0.16796875,0.405,0.18176167788210246
41686,-0.1640625,0.405,0.17487656066714197
41687,-0.16015625,0.405,0.1680204141949555
41688,-0.15625,0.405,0.16120212652647103
41689,-0.15234375,0.405,0.15443051319605003
41690,-0.1484375,0.405,0.14771429974660938
41691,-0.14453125,0.405,0.14106210468022992
41692,-0.140625,0.405,0.1344824229482572
41693,-0.13671875,0.405,0.1279836100952394
41694,-0.1328125,0.405,0.12157386716017055
41695,-0.12890625,0.405,0.11526122642659584
41696,-0.125,0.405,0.10905353810039699
41697,-0.12109375,0.405,0.10295845798075315
41698,-0.1171875,0.405,0.09698343617606717
41699,-0.11328125,0.405,0.0911357069028134
41700,-0.109375,0.405,0.08542227939148386
41701,-0.10546875,0.405,0.07984992991031543
41702,-0.1015625,0.405,0.0744251949044501
41703,-0.09765625,0.405,0.06915436523578493
41704,-0.09375,0.405,0.06404348149714015
41705,-0.08984375,0.405,0.059098330363685274
41706,-0.0859375,0.405,0.05432444193484264
41707,-0.08203125,0.405,0.049727088011277565
41708,-0.078125,0.405,0.045311281244106175
41709,-0.07421875,0.405,0.04108177508712782
41710,-0.0703125,0.405,0.03704306447775926
41711,-0.06640625,0.405,0.03319938716835576
41712,-0.0625,0.405,0.0295547256267831
41713,-0.05859375,0.405,0.02611280942333956
41714,-0.0546875,0.405,0.022877118020439333
41715,-0.05078125,0.405,0.019850883881719766
41716,-0.046875,0.405,0.017037095818444564
41717,-0.04296875,0.405,0.014438502493049121
41718,-0.0390625,0.405,0.012057616002476818
41719,-0.03515625,0.405,0.009896715467378137
41720,-0.03125,0.405,0.007957850557301416
41721,-0.02734375,0.405,0.006242844886576671
41722,-0.0234375,0.405,0.004753299220636276
41723,-0.01953125,0.405,0.003490594437931649
41724,-0.015625,0.405,0.0024558941983842675
41725,-0.01171875,0.405,0.0016501472753325808
41726,-0.0078125,0.405,0.0010740895142172247
41727,-0.00390625,0.405,0.0007282453876901185
41728,0.0,0.405,0.0006129291234356904
41729,0.00390625,0.405,0.000728245387689952
41730,0.0078125,0.405,0.0010740895142174467
41731,0.01171875,0.405,0.0016501472753330804
41732,0.015625,0.405,0.0024558941983842675
41733,0.01953125,0.405,0.0034905944379313714
41734,0.0234375,0.405,0.0047532992206357205
41735,0.02734375,0.405,0.006242844886576282
41736,0.03125,0.405,0.007957850557300805
41737,0.03515625,0.405,0.00989671546737736
41738,0.0390625,0.405,0.012057616002476124
41739,0.04296875,0.405,0.014438502493048455
41740,0.046875,0.405,0.017037095818444203
41741,0.05078125,0.405,0.01985088388171924
41742,0.0546875,0.405,0.022877118020438625
41743,0.05859375,0.405,0.026112809423339267
41744,0.0625,0.405,0.029554725626782352
41745,0.06640625,0.405,0.03319938716835513
41746,0.0703125,0.405,0.037043064477758625
41747,0.07421875,0.405,0.04108177508712674
41748,0.078125,0.405,0.045311281244104884
41749,0.08203125,0.405,0.049727088011276344
41750,0.0859375,0.405,0.05432444193484115
41751,0.08984375,0.405,0.05909833036368395
41752,0.09375,0.405,0.0640434814971389
41753,0.09765625,0.405,0.06915436523578372
41754,0.1015625,0.405,0.07442519490444943
41755,0.10546875,0.405,0.07984992991031431
41756,0.109375,0.405,0.08542227939148289
41757,0.11328125,0.405,0.09113570690281209
41758,0.1171875,0.405,0.09698343617606564
41759,0.12109375,0.405,0.10295845798075176
41760,0.125,0.405,0.1090535381003953
41761,0.12890625,0.405,0.11526122642659392
41762,0.1328125,0.405,0.12157386716016885
41763,0.13671875,0.405,0.12798361009523757
41764,0.140625,0.405,0.1344824229482555
41765,0.14453125,0.405,0.14106210468022812
41766,0.1484375,0.405,0.14771429974660744
41767,0.15234375,0.405,0.15443051319604867
41768,0.15625,0.405,0.16120212652646967
41769,0.16015625,0.405,0.1680204141949544
41770,0.1640625,0.405,0.17487656066714063
41771,0.16796875,0.405,0.18176167788210118
41772,0.171875,0.405,0.18866682300048093
41773,0.17578125,0.405,0.1955830162969935
41774,0.1796875,0.405,0.20250125905340857
41775,0.18359375,0.405,0.20941255130496844
41776,0.1875,0.405,0.21630790929184815
41777,0.19140625,0.405,0.22317838246778426
41778,0.1953125,0.405,0.23001506992037501
41779,0.19921875,0.405,0.23680913606170303
41780,0.203125,0.405,0.24355182545379397
41781,0.20703125,0.405,0.25023447664082266
41782,0.2109375,0.405,0.25684853486881654
41783,0.21484375,0.405,0.26338556358364684
41784,0.21875,0.405,0.2698372546091599
41785,0.22265625,0.405,0.2761954369191726
41786,0.2265625,0.405,0.28245208392948773
41787,0.23046875,0.405,0.2885993192488515
41788,0.234375,0.405,0.2946294208406595
41789,0.23828125,0.405,0.3005348235599676
41790,0.2421875,0.405,0.3063081200428079
41791,0.24609375,0.405,0.3119420599367123
41792,0.25,0.405,0.31742954747258123
41793,0.25390625,0.405,0.32276363738841796
41794,0.2578125,0.405,0.3279375292248773
41795,0.26171875,0.405,0.33294456002096884
41796,0.265625,0.405,0.3377781954455211
41797,0.26953125,0.405,0.3424320194061459
41798,0.2734375,0.405,0.3468997221824138
41799,0.27734375,0.405,0.3511750871338165
41800,0.28125,0.405,0.3552519760358485
41801,0.28515625,0.405,0.35912431309933773
41802,0.2890625,0.405,0.36278606772899274
41803,0.29296875,0.405,0.36623123607724445
41804,0.296875,0.405,0.3694538214488672
41805,0.30078125,0.405,0.37244781361084645
41806,0.3046875,0.405,0.375207167060569
41807,0.30859375,0.405,0.37772577830396276
41808,0.3125,0.405,0.37999746219383573
41809,0.31640625,0.405,0.38201592737763346
41810,0.3203125,0.405,0.38377475090339214
41811,0.32421875,0.405,0.3852673520330946
41812,0.328125,0.405,0.38648696531424187
41813,0.33203125,0.405,0.38742661296356257
41814,0.3359375,0.405,0.38807907662177954
41815,0.33984375,0.405,0.38843686854563353
41816,0.34375,0.405,0.38849220231338544
41817,0.34765625,0.405,0.38823696313330724
41818,0.3515625,0.405,0.3876626778617585
41819,0.35546875,0.405,0.38676048485900405
41820,0.359375,0.405,0.38552110383763416
41821,0.36328125,0.405,0.3839348058910933
41822,0.3671875,0.405,0.38199138392928184
41823,0.37109375,0.405,0.3796801237954006
41824,0.375,0.405,0.376989776394195
41825,0.37890625,0.405,0.37390853122764284
41826,0.3828125,0.405,0.37042399181103947
41827,0.38671875,0.405,0.3665231535316115
41828,0.390625,0.405,0.3621923846143761
41829,0.39453125,0.405,0.3574174109771125
41830,0.3984375,0.405,0.3521833058889798
41831,0.40234375,0.405,0.3464744854962694
41832,0.40625,0.405,0.34027471144430155
41833,0.41015625,0.405,0.3335671020063947
41834,0.4140625,0.405,0.32633415332802523
41835,0.41796875,0.405,0.3185577726046583
41836,0.421875,0.405,0.3102193252316013
41837,0.42578125,0.405,0.3012996981881513
41838,0.4296875,0.405,0.29177938213834115
41839,0.43359375,0.405,0.28163857493602307
41840,0.4375,0.405,0.2708573093984772
41841,0.44140625,0.405,0.25941560834190874
41842,0.4453125,0.405,0.24729366993101604
41843,0.44921875,0.405,0.23447208635533026
41844,0.453125,0.405,0.22093209867406668
41845,0.45703125,0.405,0.20665589033076848
41846,0.4609375,0.405,0.19162692128704895
41847,0.46484375,0.405,0.17583030391693072
41848,0.46875,0.405,0.1592532206957489
41849,0.47265625,0.405,0.14188538227097972
41850,0.4765625,0.405,0.12371952268727773
41851,0.48046875,0.405,0.10475192634213557
41852,0.484375,0.405,0.08498297868493959
41853,0.48828125,0.405,0.06441772978847768
41854,0.4921875,0.405,0.043066456809772224
41855,0.49609375,0.405,0.020945208159937834
41856,0.5,0.405,-0.001923690879135631
41857,0.50390625,0.405,-0.025511194063633003
41858,0.5078125,0.405,-0.04978117662822057
41859,0.51171875,0.405,-0.07469019028601281
41860,0.515625,0.405,-0.10018735648924099
41861,0.51953125,0.405,-0.12621442167576805
41862,0.5234375,0.405,-0.15270599438488497
41863,0.52734375,0.405,-0.17958997833484402
41864,0.53125,0.405,-0.2067882079083798
41865,0.53515625,0.405,-0.23421728329319896
41866,0.5390625,0.405,-0.2617895922895963
41867,0.54296875,0.405,-0.28941449523651896
41868,0.546875,0.405,-0.31699963946568743
41869,0.55078125,0.405,-0.3444523610648789
41870,0.5546875,0.405,-0.37168112535288506
41871,0.55859375,0.405,-0.39859695400874107
41872,0.5625,0.405,-0.4251147866617839
41873,0.56640625,0.405,-0.4511547280154433
41874,0.5703125,0.405,-0.4766431379805187
41875,0.57421875,0.405,-0.5015135312547114
41876,0.578125,0.405,-0.525707263489889
41877,0.58203125,0.405,-0.5491739926932456
41878,0.5859375,0.405,-0.5718719158588765
41879,0.58984375,0.405,-0.5937677911676332
41880,0.59375,0.405,-0.6148367647559573
41881,0.59765625,0.405,-0.6350620276050167
41882,0.6015625,0.405,-0.654434332354922
41883,0.60546875,0.405,-0.672951401848652
41884,0.609375,0.405,-0.6906172611840209
41885,0.61328125,0.405,-0.7074415233530473
41886,0.6171875,0.405,-0.7234386555958517
41887,0.62109375,0.405,-0.7386272498217745
41888,0.625,0.405,-0.7530293162541539
41889,0.62890625,0.405,-0.7666696151781331
41890,0.6328125,0.405,-0.7795750375797247
41891,0.63671875,0.405,-0.7917740417481296
41892,0.640625,0.405,-0.8032961496884193
41893,0.64453125,0.405,-0.814171504512448
41894,0.6484375,0.405,-0.8244304878476489
41895,0.65234375,0.405,-0.8341033946961384
41896,0.65625,0.405,-0.8432201620372182
41897,0.66015625,0.405,-0.8518101467293776
41898,0.6640625,0.405,-0.8599019478632786
41899,0.66796875,0.405,-0.8675232685766041
41900,0.671875,0.405,-0.8747008124021286
41901,0.67578125,0.405,-0.8814602094266292
41902,0.6796875,0.405,-0.8878259678436213
41903,0.68359375,0.405,-0.8938214468494052
41904,0.6875,0.405,-0.8994688472295677
41905,0.69140625,0.405,-0.9047892163892579
41906,0.6953125,0.405,-0.9098024649787022
41907,0.69921875,0.405,-0.914527392644089
41908,0.703125,0.405,-0.9189817207858648
41909,0.70703125,0.405,-0.923182130527354
41910,0.7109375,0.405,-0.9271443043847645
41911,0.71484375,0.405,-0.9308829703849024
41912,0.71875,0.405,-0.9344119476005094
41913,0.72265625,0.405,-0.9377441922669233
41914,0.7265625,0.405,-0.9408918438101508
41915,0.73046875,0.405,-0.9438662702580666
41916,0.734375,0.405,-0.9466781126259738
41917,0.73828125,0.405,-0.9493373279678036
41918,0.7421875,0.405,-0.9518532308672861
41919,0.74609375,0.405,-0.9542345332117943
41920,0.75,0.405,-0.956489382147317
41921,0.75390625,0.405,-0.9586253961580652
41922,0.7578125,0.405,-0.9606496992501791
41923,0.76171875,0.405,-0.9625689532473644
41924,0.765625,0.405,-0.9643893882282891
41925,0.76953125,0.405,-0.9661168311523105
41926,0.7734375,0.405,-0.9677567327325073
41927,0.77734375,0.405,-0.9693141926238483
41928,0.78125,0.405,-0.9707939830003162
41929,0.78515625,0.405,-0.9722005705984768
41930,0.7890625,0.405,-0.9735381373068125
41931,0.79296875,0.405,-0.9748105993805091
41932,0.796875,0.405,-0.976021625360647
41933,0.80078125,0.405,-0.977174652775125
41934,0.8046875,0.405,-0.9782729036963937
41935,0.80859375,0.405,-0.9793193992283511
41936,0.8125,0.405,-0.9803169729917156
41937,0.81640625,0.405,-0.981268283673933
41938,0.8203125,0.405,-0.9821758267063161
41939,0.82421875,0.405,-0.9830419451276903
41940,0.828125,0.405,-0.9838688396904445
41941,0.83203125,0.405,-0.9846585782615171
41942,0.8359375,0.405,-0.985413104567611
41943,0.83984375,0.405,-0.9861342463307775
41944,0.84375,0.405,-0.9868237228374939
41945,0.84765625,0.405,-0.98748315198148
41946,0.8515625,0.405,-0.988114056817771
41947,0.85546875,0.405,-0.9887178716629611
41948,0.859375,0.405,-0.9892959477741152
41949,0.86328125,0.405,-0.9898495586365372
41950,0.8671875,0.405,-0.9903799048884379
41951,0.87109375,0.405,-0.9908881189085391
41952,0.875,0.405,-0.9913752690907631
41953,0.87890625,0.405,-0.9918423638284074
41954,0.8828125,0.405,-0.9922903552285766
41955,0.88671875,0.405,-0.9927201425761152
41956,0.890625,0.405,-0.9931325755648843
41957,0.89453125,0.405,-0.9935284573129064
41958,0.8984375,0.405,-0.9939085471766965
41959,0.90234375,0.405,-0.9942735633789591
41960,0.90625,0.405,-0.9946241854627959
41961,0.91015625,0.405,-0.9949610565845971
41962,0.9140625,0.405,-0.9952847856568996
41963,0.91796875,0.405,-0.9955959493516497
41964,0.921875,0.405,-0.9958950939735653
41965,0.92578125,0.405,-0.9961827372125609
41966,0.9296875,0.405,-0.996459369783555
41967,0.93359375,0.405,-0.9967254569613643
41968,0.9375,0.405,-0.9969814400178317
41969,0.94140625,0.405,-0.9972277375678111
41970,0.9453125,0.405,-0.9974647468301344
41971,0.94921875,0.405,-0.997692844808905
41972,0.953125,0.405,-0.9979123893964601
41973,0.95703125,0.405,-0.9981237203651505
41974,0.9609375,0.405,-0.998327159962715
41975,0.96484375,0.405,-0.9985230113316641
41976,0.96875,0.405,-0.9987115460661083
41977,0.97265625,0.405,-0.9988929480713575
41978,0.9765625,0.405,-0.9990671210241839
41979,0.98046875,0.405,-0.9992331799578256
41980,0.984375,0.405,-0.9993884542654593
41981,0.98828125,0.405,-0.9995271808036639
41982,0.9921875,0.405,-0.9996398258952368
41983,0.99609375,0.405,-0.9997144681716277
41984,-1.0,0.41,-0.999751719562966
41985,-0.99609375,0.41,-0.9997268664383524
41986,-0.9921875,0.41,-0.9996561951823262
41987,-0.98828125,0.41,-0.999549417647132
41988,-0.984375,0.41,-0.9994177462492533
41989,-0.98046875,0.41,-0.999270207638471
41990,-0.9765625,0.41,-0.9991123081159983
41991,-0.97265625,0.41,-0.9989466304348442
41992,-0.96875,0.41,-0.9987740472752713
41993,-0.96484375,0.41,-0.9985946651279619
41994,-0.9609375,0.41,-0.9984083140646209
41995,-0.95703125,0.41,-0.9982147366377734
41996,-0.953125,0.41,-0.9980136440879244
41997,-0.94921875,0.41,-0.9978047291209993
41998,-0.9453125,0.41,-0.9975876676439116
41999,-0.94140625,0.41,-0.9973621182376793
42000,-0.9375,0.41,-0.9971277212134273
42001,-0.93359375,0.41,-0.9968840975555825
42002,-0.9296875,0.41,-0.9966308477888937
42003,-0.92578125,0.41,-0.9963675507686295
42004,-0.921875,0.41,-0.9960937623888412
42005,-0.91796875,0.41,-0.9958090142027464
42006,-0.9140625,0.41,-0.9955128119488139
42007,-0.91015625,0.41,-0.9952046339756002
42008,-0.90625,0.41,-0.9948839295578502
42009,-0.90234375,0.41,-0.9945501170957718
42010,-0.8984375,0.41,-0.9942025821887475
42011,-0.89453125,0.41,-0.9938406755740447
42012,-0.890625,0.41,-0.993463710920339
42013,-0.88671875,0.41,-0.9930709624650336
42014,-0.8828125,0.41,-0.9926616624834763
42015,-0.87890625,0.41,-0.9922349985772221
42016,-0.875,0.41,-0.9917901107674427
42017,-0.87109375,0.41,-0.9913260883784681
42018,-0.8671875,0.41,-0.9908419666952365
42019,-0.86328125,0.41,-0.9903367233771053
42020,-0.859375,0.41,-0.9898092746090913
42021,-0.85546875,0.41,-0.9892584709700413
42022,-0.8515625,0.41,-0.988683092995635
42023,-0.84765625,0.41,-0.988081846412318
42024,-0.84375,0.41,-0.9874533570163743
42025,-0.83984375,0.41,-0.9867961651702976
42026,-0.8359375,0.41,-0.9861087198864277
42027,-0.83203125,0.41,-0.9853893724654619
42028,-0.828125,0.41,-0.9846363696549466
42029,-0.82421875,0.41,-0.9838478462901674
42030,-0.8203125,0.41,-0.9830218173770159
42031,-0.81640625,0.41,-0.9821561695733824
42032,-0.8125,0.41,-0.9812486520224456
42033,-0.80859375,0.41,-0.9802968664878672
42034,-0.8046875,0.41,-0.9792982567374056
42035,-0.80078125,0.41,-0.9782500971178036
42036,-0.796875,0.41,-0.977149480260069
42037,-0.79296875,0.41,-0.9759933038504044
42038,-0.7890625,0.41,-0.9747782563981919
42039,-0.78515625,0.41,-0.9735008019285682
42040,-0.78125,0.41,-0.9721571635233841
42041,-0.77734375,0.41,-0.9707433056307848
42042,-0.7734375,0.41,-0.9692549150604235
42043,-0.76953125,0.41,-0.9676873805785441
42044,-0.765625,0.41,-0.9660357710151227
42045,-0.76171875,0.41,-0.9642948117940585
42046,-0.7578125,0.41,-0.9624588597974573
42047,-0.75390625,0.41,-0.9605218764766583
42048,-0.75,0.41,-0.9584773991262564
42049,-0.74609375,0.41,-0.9563185102435141
42050,-0.7421875,0.41,-0.9540378049048638
42051,-0.73828125,0.41,-0.9516273561044138
42052,-0.734375,0.41,-0.9490786780174152
42053,-0.73046875,0.41,-0.9463826871755503
42054,-0.7265625,0.41,-0.9435296615719405
42055,-0.72265625,0.41,-0.9405091977533525
42056,-0.71875,0.41,-0.9373101660069161
42057,-0.71484375,0.41,-0.9339206638106428
42058,-0.7109375,0.41,-0.9303279677933302
42059,-0.70703125,0.41,-0.9265184845424869
42060,-0.703125,0.41,-0.9224777007113968
42061,-0.69921875,0.41,-0.9181901330112466
42062,-0.6953125,0.41,-0.9136392788344685
42063,-0.69140625,0.41,-0.9088075684442055
42064,-0.6875,0.41,-0.9036763198852032
42065,-0.68359375,0.41,-0.898225698026232
42066,-0.6796875,0.41,-0.8924346794356447
42067,-0.67578125,0.41,-0.8862810251210911
42068,-0.671875,0.41,-0.8797412635316808
42069,-0.66796875,0.41,-0.8727906866236461
42070,-0.6640625,0.41,-0.8654033622237165
42071,-0.66015625,0.41,-0.8575521663789093
42072,-0.65625,0.41,-0.8492088398432246
42073,-0.65234375,0.41,-0.8403440733006214
42074,-0.6484375,0.41,-0.8309276263317751
42075,-0.64453125,0.41,-0.8209284854630007
42076,-0.640625,0.41,-0.8103150668429239
42077,-0.63671875,0.41,-0.7990554691193037
42078,-0.6328125,0.41,-0.7871177818679203
42079,-0.62890625,0.41,-0.7744704543821092
42080,-0.625,0.41,-0.7610827286840892
42081,-0.62109375,0.41,-0.7469251391861813
42082,-0.6171875,0.41,-0.7319700794372682
42083,-0.61328125,0.41,-0.7161924337814615
42084,-0.609375,0.41,-0.6995702685076153
42085,-0.60546875,0.41,-0.6820855732028954
42086,-0.6015625,0.41,-0.6637250386275702
42087,-0.59765625,0.41,-0.6444808526668935
42088,-0.59375,0.41,-0.6243514910443703
42089,-0.58984375,0.41,-0.6033424748464742
42090,-0.5859375,0.41,-0.5814670629429771
42091,-0.58203125,0.41,-0.5587468445795266
42092,-0.578125,0.41,-0.5352121962771982
42093,-0.57421875,0.41,-0.5109025681639321
42094,-0.5703125,0.41,-0.48586656834084635
42095,-0.56640625,0.41,-0.4601618200243728
42096,-0.5625,0.41,-0.4338545749271192
42097,-0.55859375,0.41,-0.40701907728138575
42098,-0.5546875,0.41,-0.3797366854102346
42099,-0.55078125,0.41,-0.3520947708981006
42100,-0.546875,0.41,-0.3241854281226406
42101,-0.54296875,0.41,-0.2961040380510554
42102,-0.5390625,0.41,-0.26794773874164013
